id,name,priceUsd,date_time,key_id_date_time
bitcoin,Bitcoin,62351.406863165146,2024-09-19 00:54:51,bitcoin|2024-09-19 00:54:51
ethereum,Ethereum,2396.5729760812465,2024-09-19 00:54:51,ethereum|2024-09-19 00:54:51
tether,Tether,1.0005627235517962,2024-09-19 00:54:51,tether|2024-09-19 00:54:51
binance-coin,BNB,560.7398606642298,2024-09-19 00:54:51,binance-coin|2024-09-19 00:54:51
solana,Solana,135.25891457282376,2024-09-19 00:54:51,solana|2024-09-19 00:54:51
usd-coin,USDC,1.0003901335096763,2024-09-19 00:54:51,usd-coin|2024-09-19 00:54:51
xrp,XRP,0.5880110165656725,2024-09-19 00:54:51,xrp|2024-09-19 00:54:51
steth,Lido Staked ETH,2389.8940822127925,2024-09-19 00:54:51,steth|2024-09-19 00:54:51
dogecoin,Dogecoin,0.1050271999501437,2024-09-19 00:54:51,dogecoin|2024-09-19 00:54:51
tron,TRON,0.1497448599938987,2024-09-19 00:54:51,tron|2024-09-19 00:54:51
cardano,Cardano,0.3489087912801289,2024-09-19 00:54:51,cardano|2024-09-19 00:54:51
avalanche,Avalanche,25.76308388793231,2024-09-19 00:54:51,avalanche|2024-09-19 00:54:51
wrapped-bitcoin,Wrapped Bitcoin,62272.90083534061,2024-09-19 00:54:51,wrapped-bitcoin|2024-09-19 00:54:51
shiba-inu,Shiba Inu,1.38503824729e-05,2024-09-19 00:54:51,shiba-inu|2024-09-19 00:54:51
bitcoin-cash,Bitcoin Cash,339.54650616057256,2024-09-19 00:54:51,bitcoin-cash|2024-09-19 00:54:51
chainlink,Chainlink,11.021884357803469,2024-09-19 00:54:51,chainlink|2024-09-19 00:54:51
polkadot,Polkadot,4.2318442833164855,2024-09-19 00:54:51,polkadot|2024-09-19 00:54:51
multi-collateral-dai,Multi Collateral DAI,1.0012713912474596,2024-09-19 00:54:51,multi-collateral-dai|2024-09-19 00:54:51
