id,name,priceUsd,date_time,key_id_date_time
bitcoin,Bitcoin,62810.28087999178,2024-09-20 20:38:46,bitcoin|2024-09-20 20:38:46
ethereum,Ethereum,2542.0153618327727,2024-09-20 20:38:46,ethereum|2024-09-20 20:38:46
tether,Tether,1.0004728082626309,2024-09-20 20:38:46,tether|2024-09-20 20:38:46
binance-coin,BNB,567.6983839747321,2024-09-20 20:38:46,binance-coin|2024-09-20 20:38:46
solana,Solana,147.01234955727125,2024-09-20 20:38:46,solana|2024-09-20 20:38:46
usd-coin,USDC,1.000383156271815,2024-09-20 20:38:46,usd-coin|2024-09-20 20:38:46
xrp,XRP,0.5844376832266647,2024-09-20 20:38:46,xrp|2024-09-20 20:38:46
steth,Lido Staked ETH,2537.419683511189,2024-09-20 20:38:46,steth|2024-09-20 20:38:46
dogecoin,Dogecoin,0.1050122416403187,2024-09-20 20:38:46,dogecoin|2024-09-20 20:38:46
tron,TRON,0.1519817529390966,2024-09-20 20:38:46,tron|2024-09-20 20:38:46
cardano,Cardano,0.3512799668033836,2024-09-20 20:38:46,cardano|2024-09-20 20:38:46
avalanche,Avalanche,27.21019302635187,2024-09-20 20:38:46,avalanche|2024-09-20 20:38:46
wrapped-bitcoin,Wrapped Bitcoin,62739.56656397152,2024-09-20 20:38:46,wrapped-bitcoin|2024-09-20 20:38:46
shiba-inu,Shiba Inu,1.41902618931e-05,2024-09-20 20:38:46,shiba-inu|2024-09-20 20:38:46
chainlink,Chainlink,11.436999456348547,2024-09-20 20:38:46,chainlink|2024-09-20 20:38:46
bitcoin-cash,Bitcoin Cash,336.79856242187816,2024-09-20 20:38:46,bitcoin-cash|2024-09-20 20:38:46
polkadot,Polkadot,4.285494551072161,2024-09-20 20:38:46,polkadot|2024-09-20 20:38:46
multi-collateral-dai,Multi Collateral DAI,1.0015119623694688,2024-09-20 20:38:46,multi-collateral-dai|2024-09-20 20:38:46
unus-sed-leo,UNUS SED LEO,5.7725616343984765,2024-09-20 20:38:46,unus-sed-leo|2024-09-20 20:38:46
near-protocol,NEAR Protocol,4.346381434483369,2024-09-20 20:38:46,near-protocol|2024-09-20 20:38:46
